dxhy.name,force.mean,torque.mean,force.median,torque.median,force.sd,torque.sd,force.max,torque.max,force.skewness,torque.skewness,force.kurtosis,torque.kurtosis,force.IQR,torque.IQR,force.coefficient_of_variation,torque.coefficient_of_variation,spearman.correlation,pearson.correlation,spectral_density.df,spectral_density.bandwidth,dual.gini,force.gini,torque.gini,force.autocorr.mean,force.autocorr.sd,torque.autocorr.mean,torque.autocorr.sd,RUL
d1h1,214.3571451,13.12429304,250.6761,14.62726,87.24891056,6.665593809,311.9313,311.9313,-1.290475182,-0.602235425,3.36778572,2.779384603,75.36655,6.23321,40.70259031,50.78821229,0.622381624,0.583715947,1.772928093,0.001503516,0.54966086,0.206362315,0.27660661,0.552815756,0.27362378,0.677149793,0.203619636,20
d1h2,227.138739,16.0115391,264.2845,18.61651,88.47887414,7.940319693,325.6428,325.6428,-1.423323436,-0.819408873,3.788950551,2.505981728,64.64,9.64069,38.9536697,49.59123321,0.71417693,0.622782907,1.763596892,0.001503516,0.536777054,0.194379185,0.269495428,0.551152632,0.257377256,0.684863574,0.193758566,19
d1h3,230.7699873,16.07010987,268.8206,18.78273,96.86056847,8.215750349,343.4678,343.4678,-1.278268834,-0.77368326,3.426948187,2.290541059,75.9803,12.13397775,41.9727754,51.12441929,0.781244154,0.710478359,1.737842779,0.001443376,0.548413178,0.214904024,0.27984667,0.603638342,0.236207436,0.673623668,0.207282081,18
d1h4,232.1254401,16.63364087,269.38765,19.28139,113.5635404,8.692528453,381.8601,381.8601,-0.827398575,-0.623691128,2.489545623,2.053339277,130.608575,14.8765915,48.92334955,52.25872386,0.841630166,0.813058509,1.773674589,0.001443376,0.571692598,0.265731972,0.290801931,0.673549744,0.215608006,0.698643885,0.197030295,17
d1h5,235.1301758,16.98575019,274.4908,19.61383,119.0515796,9.322410857,385.9735,385.9735,-0.761739136,-0.541176648,2.325958982,1.910914237,161.8908,15.957011,50.63219945,54.88371578,0.864339391,0.838573715,1.667174487,0.001336459,0.577355571,0.277382792,0.307607049,0.680255923,0.212005286,0.70835611,0.197051886,16
d1h6,239.4217885,17.59935458,273.3568,20.94358,120.466646,8.822427516,399.7223,399.7223,-0.744607876,-0.698361043,2.293129783,2.029533473,172.9879,15.292137,50.31565707,50.12926738,0.849128236,0.836038305,1.667174487,0.001336459,0.57445679,0.276999312,0.275439837,0.689344258,0.203071198,0.70105103,0.198294097,15
d1h7,240.3515215,18.03679593,275.6248,20.94358,122.3570834,9.453034037,396.9428,396.9428,-0.726595484,-0.601710863,2.241345684,1.902064232,175.66335,16.954331,50.90755517,52.40971886,0.867739231,0.851298547,1.683763288,0.001336459,0.575635803,0.280888758,0.291050983,0.701128876,0.195139983,0.715364599,0.188780482,14
d1h8,244.5590163,17.4846436,286.39815,20.94358,132.3093164,9.758059033,419.6563,419.6563,-0.630380238,-0.492417552,2.028637344,1.712457877,220.713625,18.284082,54.10118112,55.80931048,0.894787888,0.884065407,1.741824091,0.001336459,0.588932504,0.300808498,0.311594129,0.745802193,0.167353641,0.746562878,0.174443571,13
d1h9,232.4942455,16.56116913,276.7589,19.94627,135.9127315,10.10535087,415.3847,415.3847,-0.519724245,-0.410908491,1.87104931,1.610717132,243.948075,20.444927,58.45853568,61.01834234,0.902863684,0.896066942,1.743814747,0.001283001,0.603924496,0.327019326,0.342097437,0.751916188,0.169876437,0.769609767,0.16152094,12
d1h10,253.423521,18.32861412,291.5013,22.27333,133.5972885,10.05960343,433.8948,433.8948,-0.588342175,-0.54284325,2.108863855,1.7791504,199.5335,18.616516,52.71700432,54.88469212,0.889850441,0.884329007,1.733529691,0.001336459,0.584408549,0.294973101,0.305453585,0.725677384,0.181470899,0.733025595,0.181597057,11
d1h11,244.731624,17.37098115,280.161,21.94089,146.1123023,10.57013937,442.4379,442.4379,-0.421278552,-0.415575614,1.804360198,1.553327866,273.4243,20.943578,59.70307391,60.84940905,0.907593644,0.909809907,1.791590494,0.001283001,0.608288705,0.337360166,0.33920672,0.792125994,0.139696788,0.777603683,0.153882346,10
d1h12,255.2349643,18.17128543,294.9034,23.43686,151.6202793,11.12416381,445.2856,445.2856,-0.456734295,-0.422302028,1.767437759,1.535900781,285.33715,22.107109,59.40419632,61.21836482,0.910923396,0.924827283,1.783627869,0.001283001,0.606175249,0.33399509,0.339557717,0.790866758,0.13955215,0.778461737,0.153895353,9
d1h13,268.5982925,17.9332556,300.9621,23.60308,153.4653549,10.94142996,472.3387,472.3387,-0.444840847,-0.497813452,1.897302122,1.615652953,262.5433,20.611145,57.13564053,61.01195572,0.906713267,0.913744289,1.727889498,0.001283001,0.604398952,0.323142128,0.336637795,0.771825299,0.151568452,0.760690654,0.165901288,8
d1h14,277.0843661,20.45013977,310.5601,26.92746,163.1902838,11.80251446,490.8488,490.8488,-0.413870788,-0.468143126,1.778381045,1.591789922,294.91855,22.771983,58.89552199,57.71361268,0.913077389,0.92041426,1.775665245,0.001283001,0.602855169,0.333023898,0.319284596,0.786461369,0.142130415,0.77567855,0.15303657,7
d1h15,280.5236366,20.57955195,318.7871,27.2599,162.5458159,11.56896868,503.7842,503.7842,-0.41807128,-0.464716452,1.814641417,1.61553952,285.8412,21.608458,57.94371477,56.21584331,0.892076353,0.914442195,1.759739996,0.001283001,0.599923433,0.327975988,0.311472691,0.783699641,0.143751782,0.763256355,0.157546527,6
d1h16,257.8060758,19.55524231,276.19185,23.93552,176.7035943,12.49270355,502.3256,502.3256,-0.239710077,-0.264285781,1.564224973,1.387046439,358.644925,26.42880325,68.5412839,63.88416647,0.92406929,0.936627779,1.748592322,0.001154701,0.633660638,0.389034515,0.356629331,0.841203982,0.108750176,0.824199114,0.121529094,5
d1h17,283.416023,21.0106625,318.7871,26.26258,165.7020902,12.00671143,496.5442,496.5442,-0.425568536,-0.459853509,1.790918994,1.603006899,290.1752,23.270644,58.46602758,57.14580121,0.916960677,0.924239473,1.775665245,0.001283001,0.601068354,0.330334873,0.317571763,0.787418318,0.141457837,0.772530962,0.153772051,4
d1h18,277.7818186,20.61114106,313.3024,26.92746,171.8436662,12.40959849,505.2427,505.2427,-0.359870967,-0.3754173,1.681694204,1.490270198,325.38975,24.932827,61.86281994,60.20820708,0.914054032,0.934964544,1.72440585,0.001202813,0.61218806,0.350157183,0.334241326,0.812492891,0.125854801,0.795089878,0.139873689,3
d1h19,283.4550794,20.79989792,300.31935,25.26527,181.3043609,12.72107274,527.1215,527.1215,-0.302195758,-0.323178928,1.620310105,1.457619227,361.07028,25.514596,63.96229035,61.15930375,0.920266443,0.937772652,1.761730652,0.001202813,0.61929996,0.362558803,0.341888253,0.827067443,0.116680334,0.807708378,0.130967481,2
d1h20,288.7592892,21.79721113,311.2457,25.93015,181.8858703,12.78825171,524.2043,524.2043,-0.31206059,-0.325914645,1.624424922,1.496049042,351.1391,25.0159375,62.98875121,58.66921064,0.910438087,0.936161452,1.761730652,0.001202813,0.614791012,0.356708208,0.329047303,0.822703797,0.118173156,0.803961122,0.132372398,1
d1h21,223.1289097,22.60670412,150.2962,25.59771,227.8647536,15.66626856,592.7578,592.7578,0.429801995,-0.124966781,1.498821673,1.35188066,482.558749,31.91402,102.1224699,69.2992153,0.803006799,0.742531419,1.766707292,0.000801875,0.707557569,0.557632239,0.390286643,0.926464617,0.054255442,0.892107983,0.072896613,0
d2h1,209.4463244,14.94052011,238.7687,17.28676,100.7347662,7.922006743,355.8082,355.8082,-0.8756484,-0.485932654,2.566407156,1.963158576,120.390825,12.7157455,48.09574316,53.02363429,0.792630621,0.784226562,1.72523529,0.001336459,0.569947757,0.260974956,0.298243553,0.659049339,0.220303982,0.690147336,0.2029938,19
d2h2,227.0536388,16.62023405,268.8206,19.94627,110.6641015,8.486837063,355.8082,355.8082,-0.934183996,-0.692402677,2.512009219,2.032016226,139.0809,14.294823,48.73918873,51.06328249,0.806970846,0.815946124,1.667174487,0.001336459,0.568157257,0.261161893,0.280350668,0.660316469,0.220453854,0.671728005,0.217025408,18
d2h3,233.2027898,16.99000188,283.5631,20.61114,121.4994867,8.821357695,396.9428,396.9428,-0.786221562,-0.623800078,2.262006131,1.904627348,171.7329,15.292133,52.10035727,51.92087534,0.841734885,0.843743828,1.700352089,0.001336459,0.580376513,0.284145601,0.28720938,0.690019535,0.205729883,0.702808669,0.197576903,17
d2h4,242.8008573,17.63401328,282.429,21.60845,125.1282302,8.957411891,408.2654,408.2654,-0.710736049,-0.696013304,2.240971063,1.948624334,176.661225,15.707684,51.53533292,50.79621836,0.854353286,0.855579609,1.675468888,0.001336459,0.57957537,0.284949611,0.277372343,0.691340053,0.203017147,0.701359083,0.199646039,16
d2h5,235.5312591,17.14152387,272.78975,20.2787,123.7789776,9.049740993,392.8293,392.8293,-0.713388411,-0.616743298,2.176070816,1.831965536,191.145325,16.5387765,52.55309978,52.79426183,0.880947737,0.87675703,1.708646489,0.001336459,0.582802693,0.290086139,0.290673506,0.710862704,0.190592619,0.715357321,0.191425937,15
d2h6,240.8544105,17.5018706,276.75885,20.61114,125.112334,8.937696998,394.2005,394.2005,-0.720447466,-0.664823387,2.189440674,1.935497492,191.273225,15.541464,51.94521196,51.06709565,0.867028123,0.860761573,1.692057688,0.001336459,0.580713181,0.286705019,0.280488009,0.704915535,0.194396587,0.713725403,0.188715433,14
d2h7,246.8545439,17.93725491,286.9652,21.94089,134.8309787,9.549151884,425.3517,425.3517,-0.599969168,-0.594619643,2.031751348,1.786783049,224.3929,17.286768,54.61960577,53.23641734,0.880012618,0.878603968,1.72523529,0.001336459,0.590024786,0.304997228,0.293299217,0.732684602,0.1782965,0.730382351,0.18490209,13
d2h8,239.665306,17.82678027,276.7589,21.94089,133.4476462,9.836661871,412.537,412.537,-0.587164999,-0.529084936,1.982963665,1.70618111,225.9454,18.284074,55.68083611,55.17912783,0.883825911,0.878897209,1.766707292,0.001336459,0.592174312,0.310843212,0.3058861,0.748042451,0.166875886,0.746148584,0.173085664,12
d2h9,246.2366994,18.50886804,289.2332,22.77199,133.1498109,10.04798136,413.9608,413.9608,-0.645050263,-0.581550409,2.05520382,1.75993867,218.9722,18.782735,54.07390989,54.2873899,0.865279374,0.868746562,1.741824091,0.001336459,0.585931136,0.300291434,0.299249797,0.731482226,0.177252124,0.73699101,0.180772642,11
d2h10,250.2965085,19.3510438,292.06835,23.93552,136.5788609,10.46245718,432.4709,432.4709,-0.573635677,-0.547719369,2.017684626,1.752008546,221.123325,19.281388,54.56682626,54.06662965,0.88635706,0.880475554,1.741824091,0.001336459,0.586550523,0.305569158,0.299668104,0.738168596,0.173303018,0.740839455,0.177569412,10
d2h11,250.5883976,19.19904334,290.9343,24.26796,141.6176782,10.5181414,438.1663,438.1663,-0.54924421,-0.503170984,1.9335854,1.635587889,242.02605,19.8631545,56.51406033,54.78471615,0.911663942,0.914518691,1.735852123,0.001283001,0.592778777,0.316545492,0.302794553,0.767376691,0.154671358,0.76094588,0.162285231,9
d2h12,236.8468844,18.77928501,259.7483,22.93821,161.6040575,11.59989128,470.9149,470.9149,-0.274379365,-0.268786803,1.60711897,1.417689559,324.1846,23.603086,68.23144747,61.76961087,0.909902911,0.922941509,1.776844893,0.001187964,0.630997307,0.386883027,0.34515665,0.839532993,0.109401534,0.814447273,0.125245566,8
d2h13,267.7069674,22.12912153,300.9621,27.59233,153.5546517,11.57591006,468.0672,468.0672,-0.49293084,-0.492915633,1.883293275,1.653952301,255.1659,21.9408875,57.35922869,52.31075278,0.884942379,0.906527731,1.743814747,0.001283001,0.59107903,0.322837467,0.289917056,0.771612982,0.151318488,0.759587691,0.159452526,7
d2h14,270.0160965,21.53987948,299.5909,27.2599,158.9564499,11.83980081,478.0341,478.0341,-0.464473234,-0.460024867,1.798268908,1.587651142,276.6666,23.2706385,58.86924964,54.96688513,0.889306865,0.913394553,1.775665245,0.001283001,0.597701972,0.331256532,0.304388368,0.777871814,0.14843433,0.771392527,0.153585123,6
d2h15,274.1498427,21.86965551,303.0188,27.75855,164.01348,11.86486337,496.5442,496.5442,-0.401974351,-0.453410998,1.786484067,1.578725566,301.29055,23.18753175,59.82621706,54.25263039,0.896062529,0.912314192,1.783627869,0.001283001,0.601344273,0.338669612,0.300657043,0.79373318,0.137364276,0.775010839,0.151066119,5
d2h16,274.3418735,21.22110521,296.0374,27.59233,160.5231522,11.8310485,496.5442,496.5442,-0.447584369,-0.441367046,1.797902351,1.59573263,281.004825,23.0213175,58.51208572,55.75133048,0.885376303,0.914375224,1.783627869,0.001283001,0.598313373,0.329734566,0.31023179,0.78492692,0.141802993,0.770781427,0.152437453,4
d2h17,240.1811549,18.57557982,260.8824,19.44761,178.0575945,13.30776158,496.5442,496.5442,-0.103084513,-0.031334914,1.424419355,1.29665958,386.169845,28.257205,74.13470661,71.64116387,0.912455955,0.933016011,1.778319453,0.001069167,0.646335956,0.41910123,0.400504073,0.853705378,0.105716659,0.852452526,0.102301735,3
d2h18,239.9197474,18.90847079,259.7483,19.94627,185.5143418,13.32317209,516.9114,516.9114,-0.081046281,-0.063917818,1.401649611,1.294469738,408.55904,27.924769,77.32349828,70.4613939,0.894270554,0.93060479,1.685836888,0.001002344,0.657820082,0.436402331,0.394669241,0.85475929,0.10655724,0.855492318,0.101447031,2
d2h19,262.3910419,21.17157276,269.9547,22.60577,192.7154121,13.82791462,531.4972,531.4972,-0.108082188,-0.076362903,1.453761487,1.381505664,414.35989,27.924773,73.4458809,65.31359184,0.899390283,0.926750735,1.73187081,0.001069167,0.64406724,0.416303224,0.368915592,0.861916673,0.094127104,0.838247904,0.108350252,1
d2h20,149.4753749,17.51164804,19.99224,9.308257,203.5035438,16.9423895,582.5477,582.5477,1.064482974,0.596856325,2.433478242,1.744774887,271.020324,33.659323,136.1451971,96.74925779,0.812190956,0.734661717,1.692057688,0.000501172,0.758709725,0.667943285,0.526239496,0.948977167,0.039944775,0.940041342,0.039861871,0
d3h1,214.3571451,13.12429304,250.6761,14.62726,87.24891056,6.665593809,311.9313,311.9313,-1.290475182,-0.602235425,3.36778572,2.779384603,75.36655,6.23321,40.70259031,50.78821229,0.622381624,0.583715947,1.772928093,0.001503516,0.54966086,0.206362315,0.27660661,0.552815756,0.27362378,0.677149793,0.203619636,19
d3h2,232.4178405,17.63178011,266.5525,19.61383,97.41246481,8.457966378,359.9216,359.9216,-1.048835731,-0.841501489,3.063925656,2.611884525,108.8054,10.63801,41.91264518,47.97000827,0.775412451,0.727866941,1.72627209,0.001503516,0.545270975,0.223573056,0.262286666,0.575683966,0.255472584,0.711144527,0.173230908,18
d3h3,241.356333,18.42706088,273.3568,21.442235,107.7361294,8.858941304,379.1178,379.1178,-0.898549768,-0.87132382,2.739302341,2.485664522,132.051025,12.3002,44.63778846,48.07571519,0.792335618,0.774443017,1.735603291,0.001503516,0.554561353,0.243032391,0.260924251,0.608400043,0.244067637,0.72694837,0.16595319,17
d3h4,240.9964024,18.95606328,275.6248,21.60845,111.023668,9.204782155,375.0043,375.0043,-0.865519188,-0.791892576,2.610559745,2.394572157,133.1114,11.96776,46.06859974,48.55851142,0.794420969,0.763074489,1.744934491,0.001503516,0.557247916,0.251603314,0.266080779,0.620562249,0.238270737,0.723999446,0.161790857,16
d3h5,248.2163874,19.50360805,283.5631,22.27333,112.9095617,9.261139863,381.8601,381.8601,-0.847763906,-0.819673853,2.552062845,2.423396353,152.8682,12.300195,45.48835912,47.484239,0.798452952,0.797065251,1.744934491,0.001503516,0.555303967,0.24899833,0.259398501,0.633302853,0.227740238,0.726186488,0.162878254,15
d3h6,244.5567724,19.93211889,273.9238,22.93821,109.4439755,9.3765657,385.9735,385.9735,-0.84508577,-0.804926239,2.615833426,2.391668972,145.4198,13.4637275,44.75197085,47.04249332,0.843288388,0.805967847,1.754265692,0.001503516,0.550895541,0.245465753,0.258014587,0.633495117,0.225791119,0.734601857,0.161698697,14
d3h7,247.0958241,21.0769097,276.7589,25.26527,114.3749183,9.504168698,391.4582,391.4582,-0.702005363,-0.875378016,2.429869326,2.507520203,168.81935,12.63264,46.28767757,45.09279981,0.786744591,0.762828185,1.744934491,0.001503516,0.552968832,0.257291375,0.24408139,0.648533926,0.217270679,0.731423854,0.157352017,13
d3h8,250.7104524,20.55278813,282.99605,24.26796,112.9522628,9.357624166,394.2005,394.2005,-0.778390665,-0.912954215,2.561438348,2.500088364,160.18875,12.0508675,45.05287343,45.52970675,0.823469704,0.811075597,1.754265692,0.001503516,0.552114218,0.249021838,0.245343054,0.642920641,0.217394329,0.733159115,0.157622777,12
d3h9,250.1588846,20.51193198,279.0269,24.93283,119.535237,9.889791417,401.1462,401.1462,-0.679296055,-0.787963323,2.348678013,2.279901801,177.1072,14.62726,47.7837264,48.21482163,0.820208416,0.819570091,1.782259293,0.001503516,0.561204429,0.266318935,0.263121769,0.667988331,0.206127326,0.720134361,0.175992599,11
d3h10,252.2766355,20.36093839,283.56305,25.09905,118.2477541,9.526979175,409.6893,409.6893,-0.670290933,-0.902563795,2.410958139,2.387983532,175.734675,14.0454925,46.87225746,46.790472,0.868655534,0.841896814,1.772928093,0.001503516,0.559434565,0.261699531,0.250135457,0.660134939,0.209236399,0.728096293,0.168106104,10
d3h11,277.0529966,22.06036191,309.189,27.59233,134.8243304,10.41312328,439.5902,439.5902,-0.599298733,-0.885589356,2.152783932,2.342815785,215.573,14.9597,48.66373297,47.20286693,0.835949667,0.835682542,1.791590494,0.001503516,0.565224696,0.272480286,0.251908617,0.695387555,0.188386866,0.735174781,0.162751694,9
d3h12,290.6256814,23.69390148,328.3851,29.25452,143.2528547,11.17767864,468.0672,468.0672,-0.566320022,-0.844396178,2.099649093,2.270652714,241.665125,17.45298,49.29118927,47.17534025,0.854902769,0.866232983,1.737842779,0.001443376,0.565797427,0.276594518,0.253471281,0.703907929,0.18415676,0.745214206,0.15707158,8
d3h13,288.6281813,23.46356011,324.2717,28.92209,141.3065788,10.97005237,460.9479,460.9479,-0.578630383,-0.844821108,2.111985142,2.285952322,233.1754,16.28945,48.95799786,46.75357156,0.862333431,0.869561113,1.728884826,0.001443376,0.564731052,0.274227936,0.251679882,0.701228383,0.184545473,0.743718719,0.155894253,7
d3h14,291.349469,23.70366477,320.1582,29.58696,146.0575208,11.27460294,479.458,479.458,-0.498001666,-0.811528011,2.048361984,2.218334994,247.97455,16.954325,50.1313839,47.56480929,0.859191313,0.86568118,1.746800731,0.001443376,0.568791184,0.282584826,0.256723018,0.711491218,0.178565372,0.745806881,0.156359033,6
d3h15,296.2545879,23.92025361,309.87455,29.25452,150.2636355,11.3969732,485.1534,485.1534,-0.472456132,-0.797016753,2.02064682,2.17806804,259.2273,19.03206,50.72111676,47.64570388,0.889246729,0.879526222,1.755758684,0.001443376,0.571177355,0.286243079,0.257937952,0.718852225,0.175565341,0.754892963,0.149357504,5
d3h16,299.1288751,23.89018592,314.6736,29.58696,154.5850379,11.51430849,495.1204,495.1204,-0.416779833,-0.733043308,1.985708033,2.101485082,268.793875,18.78274,51.67840711,48.19681405,0.907729513,0.891682654,1.773674589,0.001443376,0.575124356,0.292771442,0.263424526,0.727181553,0.171404651,0.755499593,0.150828591,4
d3h17,313.8428779,24.14391249,337.9832,29.58696,164.2199156,11.5999108,532.9558,532.9558,-0.452341272,-0.748278788,1.929325698,2.084065018,284.7366,18.94895,52.32551929,48.04486764,0.904941417,0.904692776,1.667174487,0.001336459,0.578780142,0.295853829,0.261170512,0.725281669,0.1748664,0.742992139,0.160935111,3
d3h18,304.5100371,25.18378962,326.3284,31.24915,162.3204413,12.35475361,505.2427,505.2427,-0.434733455,-0.671745989,1.863437932,2.003683455,285.359725,20.36181,53.30544859,49.05835777,0.906665121,0.903594686,1.692057688,0.001336459,0.577003636,0.300508668,0.269701094,0.732694827,0.170909802,0.757707531,0.1513704,2
d3h19,340.0742185,27.9247717,365.4063,32.74512,183.6154833,13.0789469,566.5032,566.5032,-0.381414132,-0.792860709,1.743924497,2.318777868,333.563725,17.28676,53.99276785,46.83636107,0.894780616,0.86716273,1.72523529,0.001336459,0.578487463,0.304572965,0.256513166,0.75172067,0.157691151,0.779886536,0.130486982,1
d3h20,311.2717143,25.92349645,231.9645,15.62457,281.6211397,26.09818159,909.1596,909.1596,0.381834665,0.909331612,1.632302921,2.406245643,593.16462,36.817481,90.47437551,100.6738487,0.857010787,0.81768383,1.741824091,0.000801875,0.696686483,0.507381873,0.540440298,0.764488478,0.150128556,0.779831909,0.127688746,0
d4h1,227.2272141,13.51757491,249.6924,14.9597,113.2440002,7.865974288,383.1445,383.1445,-0.732066979,-0.336293464,2.379877671,1.929612783,147.3078,13.629953,49.83734042,58.19072089,0.819841206,0.782157878,1.766707292,0.001336459,0.585960913,0.274868555,0.330751469,0.687656089,0.205414168,0.71955472,0.190245548,15
d4h2,252.4276409,15.87762466,291.6516,18.94895,129.4813366,8.770453541,418.0929,418.0929,-0.757010585,-0.653740576,2.263030878,1.940626483,199.7835,15.957012,51.29443675,55.23781882,0.818002616,0.826708886,1.667174487,0.001336459,0.586966122,0.281831101,0.304397801,0.685094441,0.206940648,0.698179737,0.198998283,14
d4h3,246.4206149,16.21037524,293.3527,19.94627,131.249196,9.323103627,418.0929,418.0929,-0.686623285,-0.578359043,2.11225195,1.806441243,211.557275,17.3698765,53.262263,57.51318824,0.858187197,0.844923082,1.708646489,0.000668229,0.591415858,0.294856728,0.319107948,0.762440645,0.170923976,0.769068378,0.166646615,13
d4h4,263.2563081,17.53815948,293.9197,21.27602,135.9136354,9.507634459,428.0599,428.0599,-0.629462994,-0.660600358,2.13221219,1.928243591,225.9632,15.957013,51.62787414,54.21113014,0.842332161,0.850548092,1.667174487,0.001336459,0.585646753,0.287962138,0.297973544,0.712275362,0.186697493,0.713367128,0.191760972,12
d4h5,261.5978959,17.41348513,297.88885,21.60845,131.5641374,9.510833398,419.5168,419.5168,-0.718066362,-0.660181757,2.226859579,1.930044092,194.402175,16.37255975,50.29250599,54.61763297,0.855354475,0.852702693,1.675468888,0.001336459,0.580929756,0.278130123,0.300153651,0.698652958,0.195227006,0.714454261,0.191387282,11
d4h6,257.2852359,17.00522546,298.4559,21.27602,139.1089693,9.901462346,438.0268,438.0268,-0.583692115,-0.547864226,1.99900905,1.737640179,227.2006,18.284077,54.06799532,58.22599863,0.855825526,0.865576661,1.733529691,0.001336459,0.5936509,0.302407665,0.322297645,0.738966535,0.171573083,0.733760466,0.183857449,10
d4h7,265.1676729,17.60956536,307.7311,21.94089,138.7916928,9.905009321,438.0268,438.0268,-0.606778181,-0.615844743,2.085703801,1.865271309,223.28185,16.9543285,52.34110602,56.2478921,0.875019614,0.867288338,1.71694089,0.001336459,0.588035504,0.292473147,0.310034347,0.727744615,0.177960726,0.725804236,0.185414607,9
d4h8,271.8170916,18.29195434,313.2157,23.93552,146.8355573,10.65379925,456.5369,456.5369,-0.548141765,-0.54683417,1.994477647,1.716528811,239.53,19.946262,54.01998692,58.243089,0.913052033,0.90015582,1.750118491,0.001336459,0.593204678,0.303341212,0.32206751,0.747528409,0.165910651,0.749255878,0.172764459,8
d4h9,283.4418613,19.20209294,311.84455,25.09905,162.4708407,11.2124874,496.4047,496.4047,-0.420753323,-0.504443114,1.846044593,1.653356637,277.097525,21.276014,57.32069356,58.3920067,0.899961587,0.900178835,1.735852123,0.001283001,0.603446584,0.324614963,0.323113991,0.780649014,0.145109839,0.764449471,0.160228989,7
d4h10,288.3861497,19.51332345,321.4426,24.93283,160.0939953,11.21830089,494.9809,494.9809,-0.469293779,-0.545244904,1.889691264,1.707969199,257.05195,20.444927,55.51376008,57.49046757,0.885915543,0.897073196,1.783296093,0.001336459,0.597409581,0.313337791,0.316991858,0.766740914,0.153950628,0.753191885,0.167708511,6
d4h11,288.1777167,19.41915705,313.90125,25.26527,167.1515497,11.33067528,505.0685,505.0685,-0.407546739,-0.48879841,1.802302222,1.62466547,289.596425,21.608452,58.00294056,58.34792546,0.900023424,0.90684826,1.76770262,0.001283001,0.605430295,0.328510353,0.322733434,0.788745195,0.139521943,0.773458661,0.155435386,5
d4h12,297.9713137,19.91346914,326.9272,25.59771,174.6179479,11.77862015,525.4887,525.4887,-0.3927788,-0.452570251,1.758497927,1.584935844,301.89495,22.439553,58.60226802,59.14901152,0.907222159,0.92023623,1.775665245,0.001283001,0.60790889,0.331659371,0.328288847,0.791452106,0.138273096,0.779636855,0.150016255,4
d4h13,251.815275,17.17968607,266.7029,18.28408,193.8676969,13.35895522,521.113,521.113,-0.067771046,-0.059942995,1.405457309,1.285130987,429.572975,28.090991,76.98806072,77.7601824,0.900641105,0.937410614,1.771683933,0.001069167,0.666108398,0.434849407,0.434215891,0.874629238,0.086696046,0.853439825,0.103922713,3
d4h14,312.6607573,20.94951521,334.46855,27.426115,184.4211643,12.57227066,545.9089,545.9089,-0.346454406,-0.439411099,1.710359412,1.592145432,329.3707,23.43685975,58.98442962,60.01222717,0.902006255,0.91212234,1.783627869,0.001283001,0.609224409,0.334378352,0.334151596,0.802413571,0.131662262,0.783501376,0.148570202,2
d4h15,325.7011161,22.37659784,346.1233,25.93015,201.1187934,12.42995201,588.2078,588.2078,-0.299252807,-0.495433373,1.621920796,1.793862925,369.42285,22.60576,61.74949469,55.54889129,0.890145215,0.885409877,1.754265692,0.001202813,0.615399112,0.349403933,0.310700164,0.825493533,0.117128447,0.777892748,0.142881821,1
d4h16,515.2231838,40.58430878,589.6664,43.54935,243.618386,27.93030306,846.038,846.038,-0.52536112,-0.066854108,1.952869271,1.597283629,455.0552,54.18735,47.28404964,68.82044786,0.944134046,0.952719562,1.72191753,0.001603751,0.566223629,0.265314923,0.394235525,0.81872462,0.113887128,0.822336916,0.113523597,0
d5h1,206.9217106,12.83360867,224.1766,14.9597,97.39362475,7.255808417,354.3503,354.3503,-0.795047213,-0.332162518,2.579899317,1.987568207,96.225225,11.38599225,47.06786178,56.53755389,0.734923977,0.696335091,1.751777372,0.001283001,0.575477567,0.258289465,0.32018721,0.678915736,0.206541097,0.720000909,0.18501213,18
d5h2,242.7500065,16.00332212,290.5176,18.94895,117.4620355,8.8056512,401.0067,401.0067,-0.853305574,-0.618119486,2.477076257,1.993061105,147.1858,14.959696,48.38806688,55.02389525,0.83617288,0.809418581,1.667174487,0.001336459,0.573928963,0.262106492,0.305390164,0.658836745,0.222321299,0.690759903,0.199519775,17
d5h3,246.7626732,15.93144056,289.9506,19.28139,130.4675817,9.062886483,408.126,408.126,-0.670319322,-0.559108355,2.151648517,1.829912385,198.966975,16.7049965,52.87168436,56.88679845,0.879797936,0.844280441,1.72523529,0.001336459,0.590354064,0.292572657,0.316262032,0.716010885,0.187860252,0.727751977,0.186286096,16
d5h4,245.2808165,16.43329362,288.81655,19.28139,130.2397292,9.545697413,422.3645,422.3645,-0.624187845,-0.503207526,2.145040994,1.818977669,195.008975,17.619197,53.0982125,58.08754858,0.863718293,0.851642875,1.72523529,0.001336459,0.590114096,0.295597868,0.325248196,0.722135572,0.184220561,0.720443549,0.186313986,15
d5h5,252.2486798,16.58371362,297.3218,19.61383,136.9594056,9.430780768,426.636,426.636,-0.574195317,-0.543239883,2.045616565,1.809379121,220.3448,17.286759,54.29539045,56.86772567,0.86256142,0.857210013,1.733529691,0.001336459,0.594836959,0.303803467,0.316663253,0.740250985,0.171918952,0.729463427,0.186328582,14
d5h6,255.6673604,16.99250069,297.3218,20.2787,137.8030215,9.796323055,433.7553,433.7553,-0.560372501,-0.512762395,2.040757174,1.762568658,220.2228,18.616517,53.89934063,57.65086159,0.868669493,0.858506238,1.733529691,0.001336459,0.592969434,0.30210142,0.321978262,0.741978423,0.169724309,0.738536789,0.180591388,13
